InterCoCC,Product,Month,Currency,Received Qty,Total
NL,MAILPLUS 5 LICENSES,2023/2,EUR,1,209.76
NL,RKM114,2023/2,EUR,1,27.36
NL,RKM114,2023/2,EUR,1,27.36
NL,RKM114,2023/2,EUR,1,27.36
NL,RKM114,2023/2,EUR,2,54.72
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,2,136.8
NL,RKS-02,2023/2,EUR,5,342.0
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,2,1915.2
NL,RS1221+,2023/2,EUR,2,1915.2
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221RP+,2023/2,EUR,2,2608.32
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS1221RP+,2023/2,EUR,3,3912.48
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS1619XS+,2023/2,EUR,1,1666.99
NL,RS1619XS+,2023/2,EUR,2,3333.98
NL,RS1619XS+,2023/2,EUR,1,1666.99
NL,RS1619XS+,2023/2,EUR,1,1666.99
NL,RS1619XS+,2023/2,EUR,1,1666.99
NL,RS1619XS+,2023/2,EUR,1,1666.99
NL,RS2421+,2023/2,EUR,1,1475.62
NL,RS2421+,2023/2,EUR,1,1475.62
NL,RS2421RP+,2023/2,EUR,2,3646.18
NL,RS3618XS,2023/2,EUR,1,2148.94
NL,RS3618XS,2023/2,EUR,1,2148.94
NL,RS3621RPXS,2023/2,EUR,2,5621.16
NL,RS3621XS+,2023/2,EUR,1,3510.92
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,1,556.32
NL,RS422+,2023/2,EUR,2,1112.64
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,2,1676.26
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,2,1676.26
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RS822RP+,2023/2,EUR,6,6287.34
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RT2600AC,2023/2,EUR,-1,-137.0
NL,RT2600AC,2023/2,EUR,3,411.0
NL,RT2600AC,2023/2,EUR,5,685.0
NL,RT2600AC,2023/2,EUR,1,137.0
NL,RT2600AC,2023/2,EUR,1,137.0
NL,RT2600AC,2023/2,EUR,1,137.0
NL,RT2600AC,2023/2,EUR,1,137.0
NL,RX1217RP,2023/2,EUR,2,3082.56
NL,RX1217RP,2023/2,EUR,1,1541.28
NL,SAT5210-960G,2023/2,EUR,2,528.96
NL,SNV3410-400G,2023/2,EUR,2,237.12
NL,SNV3410-400G,2023/2,EUR,1,118.56
NL,SNV3410-400G,2023/2,EUR,6,711.36
NL,SNV3410-400G,2023/2,EUR,2,237.12
NL,SNV3410-400G,2023/2,EUR,2,237.12
NL,SNV3410-400G,2023/2,EUR,1,118.56
NL,SNV3510-400G,2023/2,EUR,1,136.8
NL,SNV3510-400G,2023/2,EUR,4,547.2
NL,SNV3510-400G,2023/2,EUR,1,136.8
NL,SNV3510-800G,2023/2,EUR,2,510.72
NL,VS360HD,2023/2,EUR,1,346.56
NL,D3NS1866L-4G,2023/3,EUR,5,282.7
NL,D3NS1866L-4G,2023/3,EUR,2,113.08
NL,D3NS1866L-4G,2023/3,EUR,2,113.08
NL,D4EC-2666-16G,2023/3,EUR,1,312.82
NL,D4EC-2666-16G,2023/3,EUR,5,1564.1
NL,D4EC-2666-16G,2023/3,EUR,2,625.64
NL,D4EC-2666-8G,2023/3,EUR,2,304.6
NL,D4EC-2666-8G,2023/3,EUR,1,152.3
NL,D4EC-2666-8G,2023/3,EUR,1,152.3
NL,D4EC-2666-8G,2023/3,EUR,2,304.6
NL,D4EC-2666-8G,2023/3,EUR,1,152.3
NL,D4EC-2666-8G,2023/3,EUR,1,152.3
NL,D4EC-2666-8G,2023/3,EUR,1,152.3
NL,D4ECSO-2666-16G,2023/3,EUR,2,565.44
NL,D4ECSO-2666-16G,2023/3,EUR,1,282.72
NL,D4ECSO-2666-16G,2023/3,EUR,1,282.72
NL,D4ES01-16G:,2023/3,EUR,2,565.44
NL,D4ES01-8G,2023/3,EUR,2,291.84
NL,D4ES01-8G,2023/3,EUR,1,145.92
NL,D4ES02-4G,2023/3,EUR,1,63.84
NL,D4ES02-4G,2023/3,EUR,2,127.68
NL,D4ES02-4G,2023/3,EUR,1,63.84
NL,D4ES02-4G,2023/3,EUR,2,127.68
NL,D4ES02-4G,2023/3,EUR,2,127.68
NL,D4ES02-4G,2023/3,EUR,2,127.68
NL,D4ES02-4G,2023/3,EUR,1,63.84
NL,D4ES02-4G,2023/3,EUR,1,63.84
NL,D4ES02-4G,2023/3,EUR,1,63.84
NL,D4NESO-2666-4G,2023/3,EUR,2,138.62
NL,D4NESO-2666-4G,2023/3,EUR,2,138.62
NL,D4NESO-2666-4G,2023/3,EUR,1,69.31
NL,D4NESO-2666-4G,2023/3,EUR,2,138.62
NL,DEVICE LICENSE PACK (1 LICENSE),2023/3,EUR,3,109.44
NL,DEVICE LICENSE PACK (1 LICENSE),2023/3,EUR,1,36.48
NL,DEVICE LICENSE PACK (1 LICENSE),2023/3,EUR,2,72.96
NL,DEVICE LICENSE PACK (4 LICENSES),2023/3,EUR,2,273.6
NL,DEVICE LICENSE PACK (4 LICENSES),2023/3,EUR,1,136.8
NL,DEVICE LICENSE PACK (4 LICENSES),2023/3,EUR,2,273.6
NL,DEVICE LICENSE PACK (8 LICENSES),2023/3,EUR,6,1488.36
NL,DEVICE LICENSE PACK (8 LICENSES),2023/3,EUR,2,496.12
NL,DEVICE LICENSE PACK (8 LICENSES),2023/3,EUR,4,992.24
NL,DEVICE LICENSE PACK (8 LICENSES),2023/3,EUR,1,248.06
NL,DEVICE LICENSE PACK (8 LICENSES),2023/3,EUR,4,992.24
NL,DS118,2023/3,EUR,10,1322.4
NL,DS118,2023/3,EUR,1,132.24
NL,DS118,2023/3,EUR,1,132.24
NL,DS118,2023/3,EUR,1,132.24
NL,DS118,2023/3,EUR,5,661.2
NL,DS120J,2023/3,EUR,2,156.86
NL,DS120J,2023/3,EUR,1,78.43
NL,DS120J,2023/3,EUR,5,392.15
NL,DS120J,2023/3,EUR,2,156.86
NL,DS120J,2023/3,EUR,2,156.86
NL,DS120J,2023/3,EUR,1,78.43
NL,DS120J,2023/3,EUR,1,78.43
NL,DS120J,2023/3,EUR,2,156.86
NL,DS120J,2023/3,EUR,2,156.86
NL,DS1520+,2023/3,EUR,1,588.24
NL,DS1520+,2023/3,EUR,-1,-588.24
NL,DS1522+,2023/3,EUR,1,588.24
NL,DS1522+,2023/3,EUR,1,588.24
NL,DS1522+,2023/3,EUR,14,8235.36
NL,DS1522+,2023/3,EUR,1,588.24
NL,DS1522+,2023/3,EUR,1,588.24
NL,DS1522+,2023/3,EUR,12,7058.88
NL,DS1621+,2023/3,EUR,1,780.67
NL,DS1621+,2023/3,EUR,1,780.67
NL,DS1621+,2023/3,EUR,1,780.67
NL,DS1621+,2023/3,EUR,1,780.67
NL,DS1621+,2023/3,EUR,2,1561.34
NL,DS1821+,2023/3,EUR,1,867.31
NL,DS1821+,2023/3,EUR,1,867.31
NL,DS1821+,2023/3,EUR,1,867.31
NL,DS1821+,2023/3,EUR,1,867.31
NL,DS1821+,2023/3,EUR,1,867.31
NL,DS218,2023/3,EUR,-1,-206.11
NL,DS218,2023/3,EUR,-1,-206.11
NL,DS218,2023/3,EUR,1,206.11
NL,DS218+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,2,519.84
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,35,9097.2
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,3,779.76
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,2,519.84
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,2,519.84
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,80,20793.6
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,2,519.84
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220+,2023/3,EUR,1,259.92
NL,DS220J,2023/3,EUR,20,2936.6
NL,DS220J,2023/3,EUR,1,146.83
NL,DS220J,2023/3,EUR,1,146.83
NL,DS220J,2023/3,EUR,1,146.83
NL,DS220J,2023/3,EUR,1,146.83
NL,DS220J,2023/3,EUR,1,146.83
NL,DS220J,2023/3,EUR,1,146.83
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,40,8720.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,3,654.0
NL,DS223,2023/3,EUR,2,436.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS223,2023/3,EUR,1,218.0
NL,DS420J,2023/3,EUR,1,237.12
NL,DS420J,2023/3,EUR,-2,-474.24
NL,DS420J,2023/3,EUR,4,948.48
NL,DS420J,2023/3,EUR,-1,-237.12
NL,DS420J,2023/3,EUR,1,237.12
NL,DS420J,2023/3,EUR,1,237.12
NL,DS620SLIM,2023/3,EUR,1,390.34
NL,DS620SLIM,2023/3,EUR,1,390.34
NL,DS620SLIM,2023/3,EUR,1,390.34
NL,DS720+,2023/3,EUR,1,351.12
NL,DS720+,2023/3,EUR,-1,-351.12
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,60,23520.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS723+,2023/3,EUR,1,392.0
NL,DS920+,2023/3,EUR,1,442.32
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,3,1449.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,10,4830.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,2,966.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,80,38640.0
NL,DS923+,2023/3,EUR,40,19320.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DS923+,2023/3,EUR,1,483.0
NL,DVA1622,2023/3,EUR,1,497.04
NL,DVA1622,2023/3,EUR,2,994.08
NL,DVA1622,2023/3,EUR,1,497.04
NL,DVA1622,2023/3,EUR,1,497.04
NL,DVA1622,2023/3,EUR,1,497.04
NL,DVA1622,2023/3,EUR,1,497.04
NL,DX517,2023/3,EUR,1,390.34
NL,E10G18-T1,2023/3,EUR,1,112.18
NL,E10G18-T1,2023/3,EUR,1,112.18
NL,E10G18-T1,2023/3,EUR,1,112.18
NL,E10G18-T1,2023/3,EUR,1,112.18
NL,E10G18-T1,2023/3,EUR,1,112.18
NL,E10G18-T1,2023/3,EUR,2,224.36
NL,E10G18-T2,2023/3,EUR,4,795.28
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,2,425.0
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,2,425.0
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,2,425.0
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,2,425.0
NL,E10G21-F2,2023/3,EUR,2,425.0
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G21-F2,2023/3,EUR,1,212.5
NL,E10G22-T1-MINI,2023/3,EUR,1,114.0
NL,E10G22-T1-MINI,2023/3,EUR,1,114.0
NL,E10G22-T1-MINI,2023/3,EUR,2,228.0
NL,E10G22-T1-MINI,2023/3,EUR,2,228.0
NL,E10G22-T1-MINI,2023/3,EUR,1,114.0
NL,E10G22-T1-MINI,2023/3,EUR,1,114.0
NL,E10M20-T1,2023/3,EUR,1,200.64
NL,E10M20-T1,2023/3,EUR,1,200.64
NL,E10M20-T1,2023/3,EUR,1,200.64
NL,E25G21-F2,2023/3,EUR,2,600.1
NL,HAT5300-12T,2023/3,EUR,2,784.32
NL,HAT5300-12T,2023/3,EUR,2,784.32
NL,HAT5300-12T,2023/3,EUR,1,392.16
NL,HAT5300-12T,2023/3,EUR,8,3137.28
NL,HAT5300-12T,2023/3,EUR,12,4705.92
NL,HAT5300-12T,2023/3,EUR,12,4705.92
NL,HAT5300-12T,2023/3,EUR,4,1568.64
NL,HAT5300-12T,2023/3,EUR,4,1568.64
NL,HAT5300-12T,2023/3,EUR,-1,-392.16
NL,HAT5300-16T,2023/3,EUR,12,6238.08
NL,HAT5300-16T,2023/3,EUR,1,519.84
NL,HAT5300-16T,2023/3,EUR,3,1559.52
NL,HAT5300-16T,2023/3,EUR,-1,-519.84
NL,HAT5300-16T,2023/3,EUR,16,8317.44
NL,HAT5300-4T,2023/3,EUR,3,465.12
NL,HAT5300-4T,2023/3,EUR,9,1395.36
NL,HAT5300-4T,2023/3,EUR,4,620.16
NL,HAT5300-4T,2023/3,EUR,2,310.08
NL,HAT5300-4T,2023/3,EUR,12,1860.48
NL,HAT5300-4T,2023/3,EUR,2,310.08
NL,HAT5300-4T,2023/3,EUR,2,310.08
NL,HAT5300-4T,2023/3,EUR,4,620.16
NL,HAT5300-4T,2023/3,EUR,2,310.08
NL,HAT5310-8T,2023/3,EUR,5,1276.8
NL,HAT5310-8T,2023/3,EUR,1,255.36
NL,HAT5310-8T,2023/3,EUR,4,1021.44
NL,HAT5310-8T,2023/3,EUR,1,255.36
NL,HAT5310-8T,2023/3,EUR,-2,-510.72
NL,HAT5310-8T,2023/3,EUR,3,766.08
NL,HAT5310-8T,2023/3,EUR,4,1021.44
NL,HAT5310-8T,2023/3,EUR,8,2042.88
NL,HAT5310-8T,2023/3,EUR,16,4085.76
NL,M2D20,2023/3,EUR,1,145.92
NL,M2D20,2023/3,EUR,1,145.92
NL,PSU 250W_3,2023/3,EUR,6,324.48
NL,PSU 250W_3,2023/3,EUR,3,162.24
NL,PSU 250W_3,2023/3,EUR,3,162.24
NL,RKM114,2023/3,EUR,1,27.36
NL,RKM114,2023/3,EUR,1,27.36
NL,RKM114,2023/3,EUR,1,27.36
NL,RKM114,2023/3,EUR,1,27.36
NL,RKM114,2023/3,EUR,2,54.72
NL,RKM114,2023/3,EUR,1,27.36
NL,RKM114,2023/3,EUR,1,27.36
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,2,136.8
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RKS-02,2023/3,EUR,1,68.4
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221+,2023/3,EUR,1,957.6
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,2,2608.32
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1221RP+,2023/3,EUR,1,1304.16
NL,RS1619XS+,2023/3,EUR,1,1666.99
NL,RS1619XS+,2023/3,EUR,1,1666.99
NL,RS2421+,2023/3,EUR,1,1475.62
NL,RS2421+,2023/3,EUR,1,1475.62
NL,RS2421+,2023/3,EUR,1,1475.62
NL,RS2421RP+,2023/3,EUR,1,1823.09
NL,RS2421RP+,2023/3,EUR,1,1823.09
NL,RS2421RP+,2023/3,EUR,1,1823.09
NL,RS2421RP+,2023/3,EUR,1,1823.09
NL,RS2423RP+,2023/3,EUR,1,2135.0
NL,RS3621RPXS,2023/3,EUR,1,2810.58
NL,RS3621RPXS,2023/3,EUR,1,2810.58
NL,RS3621RPXS,2023/3,EUR,1,2810.58
NL,RS3621RPXS,2023/3,EUR,1,2810.58
NL,RS3621RPXS,2023/3,EUR,1,2810.58
NL,RS3621XS+,2023/3,EUR,2,7021.84
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,2,1112.64
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,-1,-556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,2,1112.64
NL,RS422+,2023/3,EUR,1,556.32
NL,RS422+,2023/3,EUR,1,556.32
NL,RS822+,2023/3,EUR,1,838.13
NL,RS822+,2023/3,EUR,2,1676.26
NL,RS822+,2023/3,EUR,1,838.13
NL,RS822+,2023/3,EUR,1,838.13
NL,RS822+,2023/3,EUR,1,838.13
NL,RS822+,2023/3,EUR,1,838.13
NL,RS822+,2023/3,EUR,1,838.13
NL,RS822RP+,2023/3,EUR,1,1047.89
NL,RS822RP+,2023/3,EUR,1,1047.89
NL,RS822RP+,2023/3,EUR,1,1047.89
NL,RS822RP+,2023/3,EUR,1,1047.89
NL,RS822RP+,2023/3,EUR,1,1047.89
NL,RS822RP+,2023/3,EUR,1,1047.89
NL,RS822RP+,2023/3,EUR,2,2095.78
NL,RS822RP+,2023/3,EUR,-1,-1047.89
NL,RS822RP+,2023/3,EUR,2,2095.78
NL,RT2600AC,2023/3,EUR,1,137.0
NL,RT2600AC,2023/3,EUR,1,137.0
NL,RT2600AC,2023/3,EUR,1,137.0
NL,RT2600AC,2023/3,EUR,1,137.0
NL,RT6600AX,2023/3,EUR,-1,-245.33
NL,RX418,2023/3,EUR,1,433.2
NL,SAT5210-1920G,2023/3,EUR,2,948.48
NL,SAT5210-3840G,2023/3,EUR,9,7797.6
NL,SNV3410-400G,2023/3,EUR,2,237.12
NL,SNV3410-400G,2023/3,EUR,2,237.12
NL,SNV3410-400G,2023/3,EUR,3,355.68
NL,SNV3410-400G,2023/3,EUR,6,711.36
NL,SNV3410-400G,2023/3,EUR,3,355.68
NL,SNV3410-400G,2023/3,EUR,1,118.56
NL,SNV3410-800G,2023/3,EUR,1,237.12
NL,SNV3510-400G,2023/3,EUR,2,273.6
NL,SNV3510-400G,2023/3,EUR,2,273.6
NL,SNV3510-400G,2023/3,EUR,1,136.8
NL,SNV3510-800G,2023/3,EUR,1,255.36
NL,SNV3510-800G,2023/3,EUR,1,255.36
NL,ADAPTER 100W_2,2023/4,EUR,4,158.08
NL,ADAPTER 100W_2,2023/4,EUR,1,39.52
NL,ADAPTER 100W_2,2023/4,EUR,1,39.52
NL,ADAPTER 100W_2,2023/4,EUR,2,79.04
NL,ADAPTER 100W_2,2023/4,EUR,2,79.04
NL,ADAPTER 100W_2,2023/4,EUR,4,158.08
NL,ADAPTER 100W_2,2023/4,EUR,30,1185.6
NL,ADAPTER 100W_2,2023/4,EUR,1,39.52
NL,ADAPTER 100W_2,2023/4,EUR,1,39.52
NL,ADAPTER 60W_1,2023/4,EUR,1,13.55
NL,ADAPTER 60W_1,2023/4,EUR,14,189.7
NL,ADAPTER 72W_2,2023/4,EUR,2,33.34
NL,D4EC-2666-16G,2023/4,EUR,1,312.82
NL,D4ECSO-2666-16G,2023/4,EUR,4,1130.88
NL,D4ECSO-2666-16G,2023/4,EUR,2,565.44
NL,D4ECSO-2666-16G,2023/4,EUR,1,282.72
NL,D4ECSO-2666-16G,2023/4,EUR,2,565.44
NL,D4ES01-16G:,2023/4,EUR,2,565.44
NL,D4ES01-16G:,2023/4,EUR,1,282.72
NL,D4ES01-16G:,2023/4,EUR,1,282.72
NL,D4ES01-16G:,2023/4,EUR,3,848.16
NL,D4ES01-16G:,2023/4,EUR,1,282.72
NL,D4ES01-8G,2023/4,EUR,1,145.92
NL,D4ES01-8G,2023/4,EUR,1,145.92
NL,D4ES01-8G,2023/4,EUR,1,145.92
NL,D4ES02-4G,2023/4,EUR,2,127.68
NL,D4ES02-4G,2023/4,EUR,2,127.68
NL,D4ES02-4G,2023/4,EUR,1,63.84
NL,D4ES02-4G,2023/4,EUR,1,63.84
NL,D4ES02-4G,2023/4,EUR,2,127.68
NL,D4ES02-4G,2023/4,EUR,5,319.2
NL,D4ES02-4G,2023/4,EUR,2,127.68
NL,D4ES02-8G,2023/4,EUR,1,145.92
NL,D4ES02-8G,2023/4,EUR,1,145.92
