InterCoCC,Product,Month,Currency,Received Qty,Total
NL,DS120J,2024/1,EUR,10,784.3
NL,DS120J,2024/1,EUR,1,78.43
NL,DS124,2024/1,EUR,20,2720.0
NL,DS124,2024/1,EUR,2,272.0
NL,DS124,2024/1,EUR,1,136.0
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,2,1176.48
NL,DS1522+,2024/1,EUR,4,2352.96
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1522+,2024/1,EUR,2,1176.48
NL,DS1522+,2024/1,EUR,1,588.24
NL,DS1621+,2024/1,EUR,1,780.67
NL,DS1621+,2024/1,EUR,1,780.67
NL,DS1821+,2024/1,EUR,2,1734.62
NL,DS1821+,2024/1,EUR,1,867.31
NL,DS1821+,2024/1,EUR,2,1734.62
NL,DS1821+,2024/1,EUR,4,3469.24
NL,DS1821+,2024/1,EUR,1,867.31
NL,DS1821+,2024/1,EUR,1,867.31
NL,DS218,2024/1,EUR,1,206.11
NL,DS220J,2024/1,EUR,-1,-146.83
NL,DS223,2024/1,EUR,-1,-218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,2,436.0
NL,DS223,2024/1,EUR,20,4360.0
NL,DS223,2024/1,EUR,20,4360.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,2,436.0
NL,DS223,2024/1,EUR,2,436.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,2,436.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223,2024/1,EUR,4,872.0
NL,DS223,2024/1,EUR,1,218.0
NL,DS223J,2024/1,EUR,8,1240.0
NL,DS223J,2024/1,EUR,14,2170.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,2,546.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,3,819.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,2,546.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,22,6006.0
NL,DS224+,2024/1,EUR,40,10920.0
NL,DS224+,2024/1,EUR,89,24297.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,-1,-273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,3,819.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS224+,2024/1,EUR,1,273.0
NL,DS423,2024/1,EUR,1,310.0
NL,DS423,2024/1,EUR,1,310.0
NL,DS423,2024/1,EUR,2,620.0
NL,DS423,2024/1,EUR,1,310.0
NL,DS423,2024/1,EUR,-2,-620.0
NL,DS423,2024/1,EUR,3,930.0
NL,DS423+,2024/1,EUR,1,419.0
NL,DS423+,2024/1,EUR,1,419.0
NL,DS423+,2024/1,EUR,20,8380.0
NL,DS423+,2024/1,EUR,78,32682.0
NL,DS620SLIM,2024/1,EUR,-1,-390.34
NL,DS620SLIM,2024/1,EUR,1,390.34
NL,DS723+,2024/1,EUR,5,1960.0
NL,DS723+,2024/1,EUR,2,784.0
NL,DS723+,2024/1,EUR,1,392.0
NL,DS723+,2024/1,EUR,1,392.0
NL,DS723+,2024/1,EUR,1,392.0
NL,DS723+,2024/1,EUR,1,392.0
NL,DS723+,2024/1,EUR,1,392.0
NL,DS723+,2024/1,EUR,-1,-392.0
NL,DS723+,2024/1,EUR,2,784.0
NL,DS723+,2024/1,EUR,30,11760.0
NL,DS923+,2024/1,EUR,11,5313.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,2,966.0
NL,DS923+,2024/1,EUR,20,9660.0
NL,DS923+,2024/1,EUR,10,4830.0
NL,DS923+,2024/1,EUR,30,14490.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,1,483.0
NL,DS923+,2024/1,EUR,11,5313.0
NL,DVA1622,2024/1,EUR,1,497.04
NL,DVA1622,2024/1,EUR,1,497.04
NL,DVA1622,2024/1,EUR,1,497.04
NL,DVA3221,2024/1,EUR,1,2170.56
NL,E10G18-T1,2024/1,EUR,1,112.18
NL,E10G18-T1,2024/1,EUR,2,224.36
NL,E10G18-T1,2024/1,EUR,1,112.18
NL,E10G18-T2,2024/1,EUR,2,364.73
NL,E10G18-T2,2024/1,EUR,1,182.36
NL,E10G18-T2,2024/1,EUR,3,547.1
NL,E10G18-T2,2024/1,EUR,2,364.73
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,2,425.0
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,2,425.0
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G21-F2,2024/1,EUR,1,212.5
NL,E10G22-T1-MINI,2024/1,EUR,1,100.0
NL,E10M20-T1,2024/1,EUR,1,200.64
NL,E10M20-T1,2024/1,EUR,2,401.28
NL,E10M20-T1,2024/1,EUR,6,1203.84
NL,E10M20-T1,2024/1,EUR,1,200.64
NL,E10M20-T1,2024/1,EUR,1,200.64
NL,HAS5300-16T,2024/1,EUR,-1,-547.2
NL,HAS5300-16T,2024/1,EUR,120,65664.0
NL,HAS5300-16T,2024/1,EUR,8,4377.6
NL,HAS5300-16T,2024/1,EUR,12,6566.4
NL,HAS5300-16T,2024/1,EUR,3,1641.6
NL,HAS5300-8T,2024/1,EUR,2,501.6
NL,HAT3300-12T,2024/1,EUR,2,456.0
NL,HAT3300-12T,2024/1,EUR,2,456.0
NL,HAT3300-12T,2024/1,EUR,3,684.0
NL,HAT3300-12T,2024/1,EUR,-2,-492.0
NL,HAT3300-12T,2024/1,EUR,1,228.0
NL,HAT3300-4T,2024/1,EUR,121,11000.22
NL,HAT3300-4T,2024/1,EUR,1,90.91
NL,HAT3300-4T,2024/1,EUR,2,181.82
NL,HAT3300-4T,2024/1,EUR,4,363.64
NL,HAT3300-4T,2024/1,EUR,4,363.64
NL,HAT3300-4T,2024/1,EUR,2,181.82
NL,HAT3300-4T,2024/1,EUR,1,90.91
NL,HAT3300-4T,2024/1,EUR,2,181.82
NL,HAT3300-4T,2024/1,EUR,2,181.82
NL,HAT3300-4T,2024/1,EUR,8,727.29
NL,HAT3300-4T,2024/1,EUR,2,181.82
NL,HAT3300-6T,2024/1,EUR,4,544.0
NL,HAT3300-6T,2024/1,EUR,8,1088.0
NL,HAT3300-6T,2024/1,EUR,8,1088.0
NL,HAT3300-6T,2024/1,EUR,1,136.0
NL,HAT3300-6T,2024/1,EUR,2,272.0
NL,HAT3300-8T,2024/1,EUR,-2,-364.0
NL,HAT3310-12T,2024/1,EUR,7,1722.0
NL,HAT5300-12T,2024/1,EUR,2,784.32
NL,HAT5300-12T,2024/1,EUR,2,784.32
NL,HAT5300-12T,2024/1,EUR,24,9411.84
NL,HAT5300-16T,2024/1,EUR,6,3119.04
NL,HAT5300-16T,2024/1,EUR,2,1039.68
NL,HAT5300-16T,2024/1,EUR,12,6238.08
NL,HAT5300-16T,2024/1,EUR,3,1559.52
NL,HAT5300-16T,2024/1,EUR,12,6238.08
NL,HAT5300-16T,2024/1,EUR,4,2079.36
NL,HAT5300-16T,2024/1,EUR,2,1039.68
NL,HAT5300-16T,2024/1,EUR,1,519.84
NL,HAT5300-16T,2024/1,EUR,22,11436.48
NL,HAT5300-4T,2024/1,EUR,4,620.16
NL,HAT5300-4T,2024/1,EUR,1,155.04
NL,HAT5300-4T,2024/1,EUR,-1,-155.04
NL,HAT5300-4T,2024/1,EUR,5,775.2
NL,HAT5300-4T,2024/1,EUR,4,620.16
NL,HAT5300-4T,2024/1,EUR,12,1860.48
NL,HAT5300-4T,2024/1,EUR,4,620.16
NL,HAT5300-4T,2024/1,EUR,4,620.16
NL,HAT5300-4T,2024/1,EUR,5,775.2
NL,HAT5310-18T,2024/1,EUR,11,6219.84
NL,HAT5310-18T,2024/1,EUR,1,565.44
NL,HAT5310-18T,2024/1,EUR,3,1696.32
NL,HAT5310-18T,2024/1,EUR,24,13570.56
NL,HAT5310-18T,2024/1,EUR,8,4523.52
NL,HAT5310-8T,2024/1,EUR,4,1021.44
NL,HAT5310-8T,2024/1,EUR,2,510.72
NL,HAT5310-8T,2024/1,EUR,4,1021.44
NL,HAT5310-8T,2024/1,EUR,4,1021.44
NL,HAT5310-8T,2024/1,EUR,4,1021.44
NL,HAT5310-8T,2024/1,EUR,2,510.72
NL,HAT5310-8T,2024/1,EUR,2,510.72
NL,HAT5310-8T,2024/1,EUR,4,1021.44
NL,HAT5310-8T,2024/1,EUR,8,2042.88
NL,HAT5310-8T,2024/1,EUR,3,766.08
NL,HAT5310-8T,2024/1,EUR,4,1021.44
NL,HD6500,2024/1,EUR,1,14697.0
NL,M2D20,2024/1,EUR,1,145.92
NL,M2D20,2024/1,EUR,1,145.92
NL,M2D20,2024/1,EUR,2,291.84
NL,M2D20,2024/1,EUR,2,291.84
NL,RKM114,2024/1,EUR,1,27.36
NL,RKM114,2024/1,EUR,1,27.36
NL,RKM114,2024/1,EUR,1,27.36
NL,RKM114,2024/1,EUR,1,27.36
NL,RKM114,2024/1,EUR,1,27.36
NL,RKM114,2024/1,EUR,2,54.72
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,3,205.2
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,5,342.0
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,20,1368.0
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,2,136.8
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,2,136.8
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,2,136.8
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RKS-02,2024/1,EUR,1,68.4
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,2,1915.2
NL,RS1221+,2024/1,EUR,2,1915.2
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221+,2024/1,EUR,2,1915.2
NL,RS1221+,2024/1,EUR,1,957.6
NL,RS1221RP+,2024/1,EUR,1,1304.16
NL,RS1221RP+,2024/1,EUR,1,1304.16
NL,RS1221RP+,2024/1,EUR,1,1304.16
NL,RS1221RP+,2024/1,EUR,1,1304.16
NL,RS1221RP+,2024/1,EUR,1,1304.16
NL,RS1221RP+,2024/1,EUR,1,1304.16
NL,RS1221RP+,2024/1,EUR,2,2608.32
NL,RS1619XS+,2024/1,EUR,1,1666.99
NL,RS1619XS+,2024/1,EUR,1,1666.99
NL,RS1619XS+,2024/1,EUR,1,1666.99
NL,RS2423+,2024/1,EUR,1,1715.0
NL,RS2423RP+,2024/1,EUR,1,2135.0
NL,RS2423RP+,2024/1,EUR,1,2135.0
NL,RS3621RPXS,2024/1,EUR,1,2810.58
NL,RS3621RPXS,2024/1,EUR,1,2810.58
NL,RS3621RPXS,2024/1,EUR,2,5621.16
NL,RS3621RPXS,2024/1,EUR,1,2810.58
NL,RS3621XS+,2024/1,EUR,1,3510.92
NL,RS3621XS+,2024/1,EUR,1,3510.92
NL,RS3621XS+,2024/1,EUR,1,3510.92
NL,RS3621XS+,2024/1,EUR,2,7021.84
NL,RS4021XS+,2024/1,EUR,1,4386.34
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,2,1112.64
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS422+,2024/1,EUR,1,556.32
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822+,2024/1,EUR,1,838.13
NL,RS822RP+,2024/1,EUR,1,1047.89
NL,RS822RP+,2024/1,EUR,1,1047.89
NL,RS822RP+,2024/1,EUR,1,1047.89
NL,RS822RP+,2024/1,EUR,1,1047.89
NL,RS822RP+,2024/1,EUR,1,1047.89
NL,RS822RP+,2024/1,EUR,1,1047.89
NL,RT6600AX,2024/1,EUR,-1,-246.0
NL,RT6600AX,2024/1,EUR,2,492.0
NL,RX1217RP,2024/1,EUR,1,1541.28
NL,RX1217RP,2024/1,EUR,1,1541.28
NL,RX418,2024/1,EUR,1,433.2
NL,RX6022SAS,2024/1,EUR,1,5519.78
NL,SAT5210-1920G,2024/1,EUR,2,948.48
NL,SAT5210-1920G,2024/1,EUR,2,948.48
NL,SAT5210-3840G,2024/1,EUR,4,3465.6
NL,SAT5210-7000G,2024/1,EUR,8,9120.0
NL,SAT5210-960G,2024/1,EUR,3,793.44
NL,SAT5210-960G,2024/1,EUR,6,1586.88
NL,SAT5210-960G,2024/1,EUR,4,1057.92
NL,SNV3410-400G,2024/1,EUR,4,474.24
NL,SNV3410-400G,2024/1,EUR,14,1659.84
NL,SNV3410-400G,2024/1,EUR,1,118.56
NL,SNV3410-400G,2024/1,EUR,2,237.12
NL,SNV3410-400G,2024/1,EUR,1,118.56
NL,SNV3410-400G,2024/1,EUR,1,118.56
NL,SNV3410-400G,2024/1,EUR,4,474.24
NL,SNV3410-400G,2024/1,EUR,4,474.24
NL,SNV3410-400G,2024/1,EUR,2,237.12
NL,SNV3410-800G,2024/1,EUR,2,474.24
NL,SNV3410-800G,2024/1,EUR,2,474.24
NL,SNV3410-800G,2024/1,EUR,1,237.12
NL,SNV3510-400G,2024/1,EUR,2,273.6
NL,SNV3510-400G,2024/1,EUR,-1,-136.8
NL,SNV3510-800G,2024/1,EUR,1,255.36
NL,SNV3510-800G,2024/1,EUR,2,510.72
NL,SNV3510-800G,2024/1,EUR,2,510.72
NL,SNV3510-800G,2024/1,EUR,6,1532.16
NL,ADAPTER 100W_2,2024/2,EUR,2,87.36
NL,ADAPTER 100W_2,2024/2,EUR,1,43.68
NL,ADAPTER 100W_2,2024/2,EUR,1,43.68
NL,ADAPTER 100W_2,2024/2,EUR,1,43.68
NL,ADAPTER 100W_2,2024/2,EUR,1,43.68
NL,ADAPTER 100W_2,2024/2,EUR,1,43.68
NL,ADAPTER 100W_2,2024/2,EUR,20,873.6
NL,ADAPTER 100W_2,2024/2,EUR,1,43.68
NL,ADAPTER 60W_1,2024/2,EUR,1,14.59
NL,ADAPTER 60W_1,2024/2,EUR,5,72.95
NL,ADAPTER 60W_1,2024/2,EUR,4,58.36
NL,BC500,2024/2,EUR,2,400.0
NL,BC500,2024/2,EUR,5,1000.0
NL,D3NS1866L-4G,2024/2,EUR,5,282.7
NL,D4EC-2666-8G,2024/2,EUR,1,152.3
NL,D4EC-2666-8G,2024/2,EUR,3,456.9
NL,D4EC-2666-8G,2024/2,EUR,3,456.9
NL,D4EC-2666-8G,2024/2,EUR,3,456.9
NL,D4ECSO-2666-16G,2024/2,EUR,2,565.44
NL,D4ECSO-2666-16G,2024/2,EUR,4,1130.88
NL,D4ECSO-2666-16G,2024/2,EUR,2,565.44
NL,D4ECSO-2666-16G,2024/2,EUR,1,282.72
NL,D4ECSO-2666-16G,2024/2,EUR,1,282.72
NL,D4ES01-16G,2024/2,EUR,2,565.44
NL,D4ES01-16G,2024/2,EUR,2,565.44
NL,D4ES01-8G,2024/2,EUR,1,145.92
NL,D4ES01-8G,2024/2,EUR,-1,-145.92
NL,D4ES02-4G,2024/2,EUR,1,63.84
NL,D4ES02-4G,2024/2,EUR,1,63.84
NL,D4ES02-8G,2024/2,EUR,2,291.84
NL,D4ES02-8G,2024/2,EUR,2,291.84
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,D4NESO-2666-4G,2024/2,EUR,4,277.24
NL,D4NESO-2666-4G,2024/2,EUR,2,138.62
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,D4NESO-2666-4G,2024/2,EUR,1,69.31
NL,DEVICE LICENSE PACK (1 LICENSE),2024/2,EUR,4,145.92
NL,DEVICE LICENSE PACK (1 LICENSE),2024/2,EUR,1,36.48
NL,DEVICE LICENSE PACK (4 LICENSES),2024/2,EUR,1,136.8
NL,DEVICE LICENSE PACK (8 LICENSES),2024/2,EUR,1,248.06
NL,DEVICE LICENSE PACK (8 LICENSES),2024/2,EUR,1,248.06
NL,DEVICE LICENSE PACK (8 LICENSES),2024/2,EUR,1,248.06
NL,DEVICE LICENSE PACK (8 LICENSES),2024/2,EUR,1,248.06
NL,DISK HOLDER_TYPE C,2024/2,EUR,1,4.17
NL,DISK TRAY (TYPE D7),2024/2,EUR,3,18.75
NL,DISK TRAY (TYPE D7),2024/2,EUR,2,12.5
NL,DS118,2024/2,EUR,1,132.24
NL,DS120J,2024/2,EUR,1,78.44
NL,DS120J,2024/2,EUR,2,156.87
NL,DS124,2024/2,EUR,1,136.0
NL,DS124,2024/2,EUR,1,136.0
NL,DS124,2024/2,EUR,5,680.0
NL,DS124,2024/2,EUR,1,136.0
NL,DS124,2024/2,EUR,1,136.0
NL,DS124,2024/2,EUR,1,136.0
NL,DS124,2024/2,EUR,1,136.0
NL,DS1522+,2024/2,EUR,1,588.24
NL,DS1522+,2024/2,EUR,5,2941.2
NL,DS1522+,2024/2,EUR,1,588.24
NL,DS1522+,2024/2,EUR,1,588.24
NL,DS1522+,2024/2,EUR,1,588.24
NL,DS1522+,2024/2,EUR,2,1176.48
NL,DS1621+,2024/2,EUR,1,780.67
NL,DS1621+,2024/2,EUR,2,1561.34
NL,DS1621+,2024/2,EUR,1,780.67
NL,DS1621+,2024/2,EUR,1,780.67
NL,DS1821+,2024/2,EUR,2,1734.62
NL,DS1821+,2024/2,EUR,1,867.31
NL,DS1821+,2024/2,EUR,3,2601.93
NL,DS1821+,2024/2,EUR,2,1734.62
NL,DS1821+,2024/2,EUR,2,1734.62
NL,DS220J,2024/2,EUR,1,146.83
NL,DS220J,2024/2,EUR,-1,-146.83
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS223,2024/2,EUR,1,218.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,15,4095.0
NL,DS224+,2024/2,EUR,10,2730.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,-1,-273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS224+,2024/2,EUR,1,273.0
NL,DS2422+,2024/2,EUR,1,1562.26
NL,DS3622XS+,2024/2,EUR,1,2456.72
NL,DS3622XS+,2024/2,EUR,2,4913.44
NL,DS423,2024/2,EUR,1,310.0
NL,DS423,2024/2,EUR,1,310.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS423+,2024/2,EUR,2,838.0
NL,DS423+,2024/2,EUR,20,8380.0
NL,DS423+,2024/2,EUR,2,838.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS423+,2024/2,EUR,5,2095.0
NL,DS423+,2024/2,EUR,1,419.0
NL,DS620SLIM,2024/2,EUR,1,390.34
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
